Fecha,Presi¢n,Altitud,Humedad (%),Temperatura (Celsius),
"2019-09-24 19:06:59	",94906.94,548.6,54.46,29.58,H
"2019-09-24 19:07:00	",94909.01,548.42,54.44,29.58,H
"2019-09-24 19:07:01	",94906.48,548.64,54.43,29.58,H
"2019-09-24 19:07:02	",94908.34,548.48,54.42,29.58,H
"2019-09-24 19:07:03	",94910.52,548.28,54.41,29.58,H
"2019-09-24 19:07:04	",94909.85,548.34,54.41,29.58,H
"2019-09-24 19:07:05	",94908.34,548.48,54.43,29.57,H
"2019-09-24 19:07:06	",94909.41,548.38,54.44,29.58,H
"2019-09-24 19:07:07	",94905.77,548.7,54.45,29.57,H
"2019-09-24 19:07:08	",94907.11,548.58,54.46,29.57,H
"2019-09-24 19:07:09	",94909.02,548.42,54.48,29.57,H
"2019-09-24 19:07:10	",94909.19,548.4,54.49,29.57,H
"2019-09-24 19:07:11	",94907.5,548.55,54.49,29.57,H
"2019-09-24 19:07:12	",94907.73,548.53,54.49,29.57,H
"2019-09-24 19:07:13	",94904.14,548.84,54.48,29.57,H
"2019-09-24 19:07:14	",94906.83,548.61,54.46,29.57,H
"2019-09-24 19:07:15	",94906.88,548.6,54.45,29.58,H
"2019-09-24 19:07:16	",94906.66,548.62,54.42,29.57,H
"2019-09-24 19:07:17	",94907.44,548.55,54.39,29.58,H
"2019-09-24 19:07:18	",94908.23,548.49,54.37,29.58,H
"2019-09-24 19:07:19	",94908.11,548.5,54.36,29.58,H
"2019-09-24 19:07:20	",94907.11,548.58,54.35,29.58,H
"2019-09-24 19:07:21	",94908.95,548.42,54.35,29.58,H
"2019-09-24 19:07:22	",94903.06,548.94,54.32,29.58,H
"2019-09-24 19:07:23	",94909.17,548.4,54.36,29.59,H
"2019-09-24 19:07:24	",94907.41,548.56,54.35,29.59,H
"2019-09-24 19:07:25	",94909.48,548.38,54.34,29.6,H
"2019-09-24 19:07:26	",94908.97,548.42,54.31,29.6,H
"2019-09-24 19:07:27	",94908.35,548.47,54.3,29.6,H
"2019-09-24 19:07:28	",94907.68,548.53,54.29,29.6,H
"2019-09-24 19:07:29	",94905.77,548.7,54.29,29.6,H
"2019-09-24 19:07:30	",94904.82,548.78,54.27,29.6,H
"2019-09-24 19:07:31	",94904.48,548.81,54.27,29.6,H
"2019-09-24 19:07:32	",94905.94,548.69,54.27,29.6,H
"2019-09-24 19:07:33	",94904.81,548.79,54.28,29.61,H
"2019-09-24 19:07:34	",94903.86,548.87,54.28,29.6,H
"2019-09-24 19:07:35	",94903.47,548.9,54.29,29.6,H
"2019-09-24 19:07:36	",94903.53,548.74,54.33,29.61,H
"2019-09-24 19:07:37	",94907.34,548.56,54.29,29.61,H
"2019-09-24 19:07:38	",94906.16,548.67,54.28,29.61,H
"2019-09-24 19:07:39	",94906.33,548.65,54.28,29.61,H
"2019-09-24 19:07:40	",94905.83,548.7,54.28,29.61,H
"2019-09-24 19:07:41	",94908.97,548.42,54.28,29.61,H
"2019-09-24 19:07:42	",94907.05,548.59,54.28,29.62,H
"2019-09-24 19:07:43	",94907.56,548.73,54.28,29.62,H
"2019-09-24 19:07:44	",94904.58,548.81,54.27,29.62,H
"2019-09-24 19:07:45	",94906.48,548.64,54.27,29.62,H
"2019-09-24 19:07:46	",94905.98,548.68,54.27,29.62,H
"2019-09-24 19:07:47	",94906.31,548.65,54.28,29.63,H
"2019-09-24 19:07:48	",94907.71,548.53,54.28,29.64,H
"2019-09-24 19:07:49	",94909.73,548.35,54.28,29.65,H
"2019-09-24 19:07:50	",94906.44,548.58,54.28,29.65,H
"2019-09-24 19:07:51	",94906.05,548.68,54.26,29.66,H
"2019-09-24 19:07:52	",94906.66,548.62,54.24,29.66,H
"2019-09-24 19:07:53	",94907.44,548.55,54.23,29.67,H
"2019-09-24 19:07:54	",94908.89,548.43,54.22,29.67,H
"2019-09-24 19:07:55	",94909.56,548.37,54.2,29.68,H
"2019-09-24 19:07:56	",94909.17,548.4,54.19,29.68,H
"2019-09-24 19:07:57	",94908.61,548.52,54.13,29.68,H
"2019-09-24 19:07:58	",94908.44,548.47,54.15,29.68,H
"2019-09-24 19:07:59	",94909.34,548.39,54.12,29.68,H
"2019-09-24 19:08:00	",94908.27,548.48,54.11,29.68,H
"2019-09-24 19:08:01	",94907.83,548.52,54.09,29.68,H
"2019-09-24 19:08:02	",94907.11,548.58,54.09,29.67,H
"2019-09-24 19:08:03	",94905.64,548.71,54.09,29.67,H
"2019-09-24 19:08:04	",94910.3,548.34,54.1,29.67,H
"2019-09-24 19:08:05	",94909.06,548.41,54.09,29.67,H
"2019-09-24 19:08:06	",94907.67,548.53,54.08,29.66,H
"2019-09-24 19:08:07	",94909.46,548.38,54.09,29.67,H
"2019-09-24 19:08:08	",94911.88,548.16,54.08,29.67,H
"2019-09-24 19:08:09	",94910.3,548.3,54.07,29.67,H
"2019-09-24 19:08:10	",94905.3,548.74,54.05,29.68,H
"2019-09-24 19:08:11	",94907.99,548.68,54.06,29.68,H
"2019-09-24 19:08:12	",94907.66,548.54,54.04,29.68,H
"2019-09-24 19:08:13	",94907.2,548.58,54.03,29.69,H
"2019-09-24 19:08:14	",94909.44,548.38,54.03,29.7,H
"2019-09-24 19:08:15	",94905.8,548.7,54.03,29.7,H
"2019-09-24 19:08:16	",94907.11,548.58,54.04,29.71,H
"2019-09-24 19:08:17	",94908.39,548.47,54.03,29.71,H
"2019-09-24 19:08:18	",94907.94,548.32,54,29.71,H
"2019-09-24 19:08:19	",94910.52,548.28,54,29.72,H
"2019-09-24 19:08:20	",94907.77,548.52,54,29.71,H
"2019-09-24 19:08:21	",94909.29,548.39,54,29.71,H
"2019-09-24 19:08:22	",94911.47,548.2,53.99,29.72,H
"2019-09-24 19:08:23	",94911.13,548.23,53.98,29.73,H
"2019-09-24 19:08:24	",94911.08,548.23,53.96,29.73,H
"2019-09-24 19:08:25	",94907.88,548.52,53.95,29.73,H
"2019-09-24 19:08:26	",94909.56,548.37,53.95,29.73,H
"2019-09-24 19:08:27	",94910.57,548.28,53.93,29.73,H
"2019-09-24 19:08:28	",94907.88,548.52,53.92,29.73,H
"2019-09-24 19:08:29	",94908.83,548.43,53.92,29.73,H
"2019-09-24 19:08:30	",94910.63,548.27,53.91,29.74,H
"2019-09-24 19:08:31	",94910.84,548.26,53.91,29.74,H
"2019-09-24 19:08:32	",94911.23,548.22,53.85,29.74,H
"2019-09-24 19:08:33	",94911.06,548.24,53.88,29.75,H
"2019-09-24 19:08:34	",94910.22,548.31,53.87,29.75,H
"2019-09-24 19:08:35	",94908.81,548.43,53.87,29.75,H
"2019-09-24 19:08:36	",94910.47,548.29,53.86,29.76,H
"2019-09-24 19:08:37	",94906.7,548.62,53.86,29.76,H
"2019-09-24 19:08:38	",94910.13,548.32,53.85,29.76,H
"2019-09-24 19:08:39	",94910.02,548.33,53.84,29.77,H
"2019-09-24 19:08:40	",94909.17,548.4,53.83,29.76,H
"2019-09-24 19:08:41	",94906.76,548.61,53.83,29.76,H
"2019-09-24 19:08:42	",94911.53,548.2,53.84,29.76,H
"2019-09-24 19:08:43	",94910.69,548.27,53.84,29.76,H
"2019-09-24 19:08:45	",94909.84,548.34,53.84,29.76,H
"2019-09-24 19:08:46	",94909.56,548.37,53.84,29.77,H
"2019-09-24 19:08:47	",94907.43,548.56,53.78,29.77,H
"2019-09-24 19:08:48	",94910.01,548.33,53.83,29.77,H
"2019-09-24 19:08:49	",94908.77,548.44,53.81,29.77,H
"2019-09-24 19:08:50	",94909.73,548.35,53.81,29.78,H
"2019-09-24 19:08:51	",94909.55,548.37,53.8,29.78,H
"2019-09-24 19:08:52	",94910.95,548.25,53.8,29.79,H
"2019-09-24 19:08:53	",94908.82,548.43,53.79,29.79,H
"2019-09-24 19:08:54	",94906.97,548.6,53.79,29.79,H
"2019-09-24 19:08:55	",94907.64,548.54,53.79,29.79,H
"2019-09-24 19:08:56	",94909.49,548.37,53.79,29.79,H
"2019-09-24 19:08:57	",94908.76,548.44,53.79,29.79,H
"2019-09-24 19:08:58	",94908.98,548.42,53.79,29.8,H
"2019-09-24 19:08:59	",94910.22,548.31,53.79,29.8,H
"2019-09-24 19:09:00	",94910.33,548.3,53.8,29.8,H
"2019-09-24 19:09:01	",94909.31,548.39,53.81,29.8,H
"2019-09-24 19:09:02	",94909.87,548.34,53.81,29.81,H
"2019-09-24 19:09:03	",94911.11,548.23,53.8,29.81,H
"2019-09-24 19:09:04	",94907.2,548.58,53.78,29.82,H
"2019-09-24 19:09:05	",94908.44,548.47,53.76,29.82,H
"2019-09-24 19:09:06	",94909.83,548.34,53.75,29.82,H
"2019-09-24 19:09:07	",94910.73,548.27,53.75,29.82,H
"2019-09-24 19:09:08	",94913.59,548.01,53.75,29.82,H
"2019-09-24 19:09:09	",94911.01,548.24,53.75,29.83,H
"2019-09-24 19:09:10	",94910.56,548.28,53.75,29.83,H
"2019-09-24 19:09:11	",94909.94,548.34,53.75,29.83,H
"2019-09-24 19:09:12	",94912.46,548.11,53.75,29.83,H
"2019-09-24 19:09:13	",94913.02,548.07,53.75,29.84,H
"2019-09-24 19:09:14	",94911.05,548.24,53.75,29.84,H
"2019-09-24 19:09:15	",94911.84,548.17,53.75,29.84,H
"2019-09-24 19:09:16	",94909.54,548.37,53.75,29.84,H
"2019-09-24 19:09:17	",94909.59,548.37,53.75,29.84,H
"2019-09-24 19:09:18	",94912.34,548.12,53.76,29.84,H
"2019-09-24 19:09:19	",94912.56,548.37,53.73,29.84,H
"2019-09-24 19:09:20	",94909.09,548.41,53.76,29.84,H
"2019-09-24 19:09:21	",94911.28,548.22,53.75,29.84,H
"2019-09-24 19:09:22	",94910.94,548.25,53.74,29.84,H
"2019-09-24 19:09:23	",94910.77,548.26,53.74,29.84,H
"2019-09-24 19:09:24	",94913.62,548.01,53.73,29.85,H
"2019-09-24 19:09:25	",94908.75,548.44,53.71,29.85,H
"2019-09-24 19:09:26	",94911,548.24,53.7,29.84,H
"2019-09-24 19:09:27	",94909.03,548.41,53.73,29.84,H
"2019-09-24 19:09:28	",94911,548.24,53.75,29.84,H
"2019-09-24 19:09:29	",94910.83,548.26,53.78,29.84,H
"2019-09-24 19:09:30	",94910.38,548.3,53.8,29.84,H
"2019-09-24 19:09:31	",94910.44,548.29,53.84,29.84,H
"2019-09-24 19:09:32	",94909.82,548.35,53.86,29.84,H
"2019-09-24 19:09:33	",94912.17,548.14,53.88,29.85,H
"2019-09-24 19:09:34	",94910.09,548.32,53.9,29.85,H
"2019-09-24 19:09:35	",94907.96,548.51,53.92,29.85,H
"2019-09-24 19:09:36	",94908.07,548.5,53.92,29.86,H
"2019-09-24 19:09:37	",94907.67,548.53,53.91,29.86,H
"2019-09-24 19:09:38	",94909.41,548.38,53.88,29.86,H
"2019-09-24 19:09:39	",94909.24,548.4,53.86,29.86,H
"2019-09-24 19:09:40	",94910.37,548.3,53.85,29.86,H
"2019-09-24 19:09:41	",94909.36,548.39,53.85,29.86,H
"2019-09-24 19:09:42	",94899.59,549.24,54.23,29.86,H
"2019-09-24 19:09:43	",94903.47,548.9,54.42,29.86,H
"2019-09-24 19:09:44	",94903.14,548.93,55.98,29.87,H
"2019-09-24 19:09:45	",94899.39,549.26,56.49,29.88,H
"2019-09-24 19:09:46	",94900.28,549.18,56.59,29.88,H
"2019-09-24 19:09:47	",94898.66,549.33,56.75,29.88,H
"2019-09-24 19:09:48	",94899.05,549.29,56.65,29.88,H
"2019-09-24 19:09:49	",94898.59,549.33,56.37,29.88,H
"2019-09-24 19:09:50	",94900.5,549.16,56.39,29.88,H
"2019-09-24 19:09:51	",94900.62,549.15,56.52,29.88,H
"2019-09-24 19:09:52	",94902.63,548.98,57.05,29.89,H
"2019-09-24 19:09:53	",94900.89,549.13,58.37,29.89,H
"2019-09-24 19:09:54	",94900.63,549.15,58.69,29.9,H
"2019-09-24 19:09:55	",94902.19,549.02,59.8,29.92,H
"2019-09-24 19:09:56	",94902.83,548.96,60.38,29.93,H
"2019-09-24 19:09:57	",94901.47,549.08,61.37,29.95,H
"2019-09-24 19:09:58	",94904.88,548.78,60.9,29.97,H
"2019-09-24 19:09:59	",94902.81,548.96,59.1,29.95,H
"2019-09-24 19:10:00	",94899.38,549.26,57.17,29.88,H
"2019-09-24 19:10:01	",94903.63,548.89,56.13,29.86,H
"2019-09-24 19:10:02	",94902.98,549.01,55.23,29.83,H
"2019-09-24 19:10:03	",94902.25,549.01,54.89,29.8,H
"2019-09-24 19:10:04	",94902.03,549.03,54.62,29.75,H
"2019-09-24 19:10:05	",94901.7,549.06,54.44,29.74,H
"2019-09-24 19:10:06	",94900.31,549.18,54.22,29.71,H
"2019-09-24 19:10:07	",94899.02,549.29,54.41,29.68,H
"2019-09-24 19:10:08	",94897.36,549.44,54.72,29.6,H
"2019-09-24 19:10:09	",94899.77,549.23,55.14,29.56,H
"2019-09-24 19:10:10	",94899.76,549.23,55.66,29.53,H
"2019-09-24 19:10:11	",94897.58,549.42,55.85,29.52,H
"2019-09-24 19:10:12	",94901.28,549.09,56.21,29.51,H
"2019-09-24 19:10:13	",94900.6,549.15,56.05,29.52,H
"2019-09-24 19:10:14	",94898.86,549.31,56.04,29.53,H
"2019-09-24 19:10:15	",94903.07,548.94,56.17,29.53,H
"2019-09-24 19:10:16	",94908.69,548.44,56.55,29.52,H
"2019-09-24 19:10:17	",94913.39,548.03,56.51,29.52,H
"2019-09-24 19:10:18	",94914.34,547.95,56.51,29.52,H
"2019-09-24 19:10:19	",94913.17,548.05,56.53,29.51,H
"2019-09-24 19:10:20	",94913.24,548.04,56.72,29.49,H
"2019-09-24 19:10:21	",94913.84,547.99,56.58,29.47,H
"2019-09-24 19:10:22	",94913,548.07,56.49,29.46,H
"2019-09-24 19:10:23	",94913.84,547.99,56.44,29.47,H
"2019-09-24 19:10:24	",94912.22,548.13,56.37,29.47,H
"2019-09-24 19:10:25	",94915.24,547.87,56.33,29.48,H
"2019-09-24 19:10:26	",94914.31,547.95,56.29,29.48,H
"2019-09-24 19:10:27	",94913.8,548,56.2,29.49,H
"2019-09-24 19:10:28	",94911.61,548.19,56.18,29.49,H
"2019-09-24 19:10:29	",94916.2,547.78,56.19,29.5,H
"2019-09-24 19:10:30	",94913.06,548.06,56.21,29.5,H
"2019-09-24 19:10:31	",94914.86,547.9,56.21,29.51,H
"2019-09-24 19:10:32	",94916.2,547.78,56.22,29.51,H
"2019-09-24 19:10:33	",94914.86,547.9,56.21,29.51,H
"2019-09-24 19:10:34	",94913.41,548.03,56.18,29.49,H
"2019-09-24 19:10:35	",94912.84,548.08,56.17,29.5,H
"2019-09-24 19:10:36	",94915.37,547.86,56.16,29.5,H
"2019-09-24 19:10:37	",94915.09,547.88,56.16,29.5,H
"2019-09-24 19:10:38	",94915.48,547.85,56.15,29.5,H
"2019-09-24 19:10:39	",94913.06,548.06,56.12,29.51,H
"2019-09-24 19:10:40	",94911.55,548.19,56.11,29.51,H
"2019-09-24 19:10:41	",94911.21,548.22,56.1,29.51,H
"2019-09-24 19:10:42	",94913.67,548.01,56.09,29.51,H
"2019-09-24 19:10:43	",94913.73,548,56.07,29.52,H
"2019-09-24 19:10:44	",94912.77,548.09,56.06,29.52,H
"2019-09-24 19:10:45	",94913,548.07,56.07,29.52,H
"2019-09-24 19:10:46	",94914.4,547.94,56.07,29.52,H
"2019-09-24 19:10:47	",94915.63,547.84,56.06,29.53,H
"2019-09-24 19:10:48	",94913.78,548,56.06,29.53,H
"2019-09-24 19:10:49	",94912.67,548.09,56.06,29.54,H
"2019-09-24 19:10:50	",94912.39,548.12,56.05,29.54,H
"2019-09-24 19:10:51	",94915.37,547.86,56.06,29.55,H
"2019-09-24 19:10:52	",94913.74,548,56.1,29.54,H
"2019-09-24 19:10:53	",94914.12,547.97,56.13,29.55,H
"2019-09-24 19:10:54	",94914.91,547.9,56.15,29.57,H
"2019-09-24 19:10:55	",94917.03,547.71,56.14,29.57,H
"2019-09-24 19:10:56	",94915.29,547.87,56.12,29.58,H
"2019-09-24 19:10:57	",94912.15,548.14,56.12,29.59,H
"2019-09-24 19:10:58	",94915.85,547.82,56.07,29.59,H
"2019-09-24 19:10:59	",94915.23,547.87,56.07,29.58,H
"2019-09-24 19:11:00	",94911.88,548.16,56.06,29.58,H
"2019-09-24 19:11:01	",94914.4,547.94,56.07,29.57,H
"2019-09-24 19:11:02	",94914.75,547.91,56.12,29.55,H
"2019-09-24 19:11:03	",94915.97,547.81,56.14,29.53,H
"2019-09-24 19:11:04	",94915.46,547.85,56.17,29.53,H
"2019-09-24 19:11:05	",94916.97,547.72,56.2,29.53,H
"2019-09-24 19:11:06	",94914.78,547.91,56.22,29.53,H
"2019-09-24 19:11:07	",94914.28,547.95,56.25,29.53,H
"2019-09-24 19:11:08	",94913.72,548,56.28,29.53,H
"2019-09-24 19:11:09	",94912.61,548.1,56.28,29.53,H
"2019-09-24 19:11:10	",94912.55,548.11,56.28,29.52,H
"2019-09-24 19:11:11	",94912.83,548.08,56.27,29.53,H
"2019-09-24 19:11:12	",94916.16,547.79,56.27,29.54,H
"2019-09-24 19:11:13	",94915.31,547.94,56.17,29.54,H
"2019-09-24 19:11:14	",94916.98,547.72,56.28,29.53,H
"2019-09-24 19:11:15	",94916.98,547.72,56.31,29.52,H
"2019-09-24 19:11:16	",94914.47,547.94,56.35,29.51,H
"2019-09-24 19:11:17	",94913.11,548.06,56.38,29.52,H
"2019-09-24 19:11:18	",94912.78,548.09,56.37,29.51,H
"2019-09-24 19:11:19	",94912.45,548.12,56.37,29.51,H
"2019-09-24 19:11:20	",94912.89,548.08,56.37,29.51,H
"2019-09-24 19:11:21	",94911.05,548.24,56.39,29.5,H
"2019-09-24 19:11:22	",94915.54,547.84,56.37,29.49,H
"2019-09-24 19:11:23	",94913.16,548.05,56.41,29.47,H
"2019-09-24 19:11:24	",94913.62,548.01,56.45,29.46,H
"2019-09-24 19:11:25	",94913.85,547.99,56.47,29.45,H
"2019-09-24 19:11:26	",94915.2,547.87,56.45,29.45,H
"2019-09-24 19:11:27	",94909.41,548.38,56.39,29.42,H
"2019-09-24 19:11:28	",94915.31,547.86,56.4,29.43,H
"2019-09-24 19:11:29	",94913.41,548.03,56.45,29.43,H
"2019-09-24 19:11:30	",94913.19,548.05,56.45,29.43,H
"2019-09-24 19:11:31	",94914.14,547.97,56.44,29.43,H
"2019-09-24 19:11:32	",94912.73,548.09,56.41,29.43,H
"2019-09-24 19:11:33	",94913.12,548.06,56.39,29.44,H
"2019-09-24 19:11:34	",94913.17,548.05,56.38,29.45,H
"2019-09-24 19:11:35	",94913.67,548.01,56.36,29.46,H
"2019-09-24 19:11:36	",94913.9,547.99,56.35,29.47,H
"2019-09-24 19:11:37	",94916.87,547.73,56.32,29.47,H
"2019-09-24 19:11:38	",94916.33,547.77,56.31,29.48,H
"2019-09-24 19:11:39	",94915.15,547.88,56.33,29.49,H
"2019-09-24 19:11:40	",94914.08,547.97,56.32,29.49,H
"2019-09-24 19:11:41	",94915.2,547.87,56.31,29.5,H
"2019-09-24 19:11:42	",94916.09,547.79,56.28,29.5,H
"2019-09-24 19:11:43	",94916.32,547.77,56.31,29.5,H
"2019-09-24 19:11:44	",94915.82,547.82,56.38,29.49,H
"2019-09-24 19:11:45	",94915.08,547.82,56.46,29.47,H
"2019-09-24 19:11:46	",94916.37,547.77,56.46,29.47,H
"2019-09-24 19:11:47	",94915.59,547.84,56.46,29.45,H
"2019-09-24 19:11:48	",94917.72,547.65,56.45,29.45,H
"2019-09-24 19:11:49	",94914.52,547.93,56.45,29.45,H
"2019-09-24 19:11:50	",94915.37,547.86,56.43,29.45,H
"2019-09-24 19:11:51	",94913.47,548.02,56.37,29.44,H
"2019-09-24 19:11:52	",94914.09,547.97,56.36,29.43,H
"2019-09-24 19:11:53	",94915.75,547.83,56.37,29.42,H
"2019-09-24 19:11:54	",94918.61,547.57,56.37,29.42,H
"2019-09-24 19:11:55	",94914.23,547.96,56.37,29.42,H
"2019-09-24 19:11:56	",94916.25,547.78,56.38,29.41,H
"2019-09-24 19:11:57	",94915.47,547.85,56.39,29.42,H
"2019-09-24 19:11:58	",94913.89,547.99,56.42,29.42,H
"2019-09-24 19:11:59	",94916.14,547.79,56.46,29.42,H
"2019-09-24 19:12:00	",94914.23,547.96,56.46,29.42,H
"2019-09-24 19:12:01	",94914.25,547.96,56.46,29.43,H
"2019-09-24 19:12:02	",94915.54,547.84,56.45,29.44,H
"2019-09-24 19:12:03	",94914.76,547.91,56.4,29.43,H
"2019-09-24 19:12:05	",94915.38,547.86,56.38,29.44,H
"2019-09-24 19:12:06	",94915.7,547.83,56.37,29.44,H
"2019-09-24 19:12:07	",94905.27,548.74,56.36,29.44,H
"2019-09-24 19:12:08	",94903.59,548.89,56.5,29.45,H
"2019-09-24 19:12:09	",94903.92,548.86,57.38,29.45,H
"2019-09-24 19:12:10	",94903.25,548.92,58.05,29.46,H
"2019-09-24 19:12:11	",94904.65,548.8,58.18,29.46,H
"2019-09-24 19:12:12	",94909.02,548.42,58.19,29.48,H
"2019-09-24 19:12:13	",94907.05,548.59,58.07,29.48,H
"2019-09-24 19:12:14	",94906.41,548.64,57.8,29.48,H
"2019-09-24 19:12:15	",94905.77,548.7,57.46,29.47,H
"2019-09-24 19:12:16	",94904.14,548.84,57.53,29.47,H
"2019-09-24 19:12:17	",94903.86,548.87,57.59,29.47,H
"2019-09-24 19:12:18	",94905.83,548.7,57.29,29.46,H
"2019-09-24 19:12:19	",94906.06,548.68,57.07,29.45,H
"2019-09-24 19:12:20	",94905.27,548.74,56.8,29.4,H
"2019-09-24 19:12:21	",94905.91,548.69,56.64,29.37,H
"2019-09-24 19:12:22	",94904.16,548.84,56.69,29.33,H
"2019-09-24 19:12:23	",94903.33,548.92,56.56,29.32,H
"2019-09-24 19:12:24	",94906.39,548.65,56.53,29.35,H
"2019-09-24 19:12:25	",94903.64,549.08,56.63,29.35,H
"2019-09-24 19:12:26	",94904.05,548.85,56.67,29.37,H
"2019-09-24 19:12:27	",94903.27,548.92,56.61,29.37,H
"2019-09-24 19:12:28	",94905.38,548.73,56.32,29.34,H
"2019-09-24 19:12:29	",94904.02,548.85,56.14,29.31,H
"2019-09-24 19:12:30	",94905.62,548.71,56.12,29.32,H
"2019-09-24 19:12:31	",94904.38,548.82,56.11,29.34,H
"2019-09-24 19:12:32	",94904.03,548.85,56.17,29.36,H
"2019-09-24 19:12:33	",94908.74,548.44,56.3,29.36,H
"2019-09-24 19:12:34	",94914.58,547.93,56.69,29.36,H
"2019-09-24 19:12:35	",94914.36,547.95,56.66,29.35,H
"2019-09-24 19:12:36	",94915.42,547.85,56.59,29.34,H
"2019-09-24 19:12:37	",94916.71,547.74,56.55,29.35,H
"2019-09-24 19:12:38	",94915.81,547.82,56.52,29.35,H
"2019-09-24 19:12:39	",94914.12,547.97,56.51,29.36,H
"2019-09-24 19:12:40	",94916.92,547.72,56.49,29.37,H
"2019-09-24 19:12:41	",94915.13,547.88,56.46,29.37,H
"2019-09-24 19:12:42	",94916.87,547.73,56.5,29.36,H
"2019-09-24 19:12:43	",94917.72,547.65,56.58,29.36,H
"2019-09-24 19:12:44	",94916.71,547.74,56.6,29.35,H
"2019-09-24 19:12:45	",94914.92,547.9,56.61,29.34,H
"2019-09-24 19:12:46	",94917.67,547.66,56.62,29.34,H
"2019-09-24 19:12:47	",94917.02,547.71,56.69,29.3,H
"2019-09-24 19:12:48	",94919.15,547.53,56.79,29.28,H
"2019-09-24 19:12:49	",94921.34,547.33,56.86,29.27,H
"2019-09-24 19:12:50	",94918.09,547.62,56.89,29.27,H
"2019-09-24 19:12:51	",94914.45,547.94,56.91,29.27,H
"2019-09-24 19:12:52	",94918.99,547.54,56.95,29.26,H
"2019-09-24 19:12:53	",94917.68,547.66,56.98,29.25,H
"2019-09-24 19:12:54	",94917.84,547.64,56.99,29.25,H
"2019-09-24 19:12:55	",94918.8,547.56,57,29.25,H
"2019-09-24 19:12:56	",94919.42,547.5,57.01,29.25,H
"2019-09-24 19:12:57	",94919.19,547.52,57.03,29.25,H
"2019-09-24 19:12:58	",94916.73,547.74,57.04,29.24,H
"2019-09-24 19:12:59	",94918.58,547.58,57.04,29.25,H
"2019-09-24 19:13:00	",94920.88,547.37,57.04,29.25,H
"2019-09-24 19:13:01	",94917.28,547.69,57.01,29.26,H
"2019-09-24 19:13:02	",94918.41,547.59,56.99,29.25,H
"2019-09-24 19:13:03	",94919.72,547.48,56.97,29.26,H
"2019-09-24 19:13:04	",94916.08,547.6,56.98,29.26,H
"2019-09-24 19:13:05	",94914.67,547.92,56.94,29.27,H
"2019-09-24 19:13:06	",94914.84,547.9,56.92,29.28,H
"2019-09-24 19:13:07	",94916.3,547.78,56.91,29.27,H
"2019-09-24 19:13:08	",94918.48,547.59,56.88,29.28,H
"2019-09-24 19:13:09	",94918.75,547.56,56.86,29.29,H
"2019-09-24 19:13:10	",94916.4,547.77,56.84,29.29,H
"2019-09-24 19:13:11	",94917.73,547.65,56.82,29.3,H
"2019-09-24 19:13:12	",94915.27,547.87,56.79,29.31,H
"2019-09-24 19:13:13	",94917.45,547.67,56.76,29.32,H
"2019-09-24 19:13:14	",94917.23,547.7,56.74,29.32,H
"2019-09-24 19:13:15	",94916.22,547.78,56.71,29.33,H
"2019-09-24 19:13:16	",94918.56,547.58,56.67,29.34,H
"2019-09-24 19:13:17	",94917.11,547.71,56.63,29.34,H
"2019-09-24 19:13:18	",94916.15,547.79,56.58,29.34,H
"2019-09-24 19:13:19	",94915.87,547.81,56.53,29.35,H
"2019-09-24 19:13:20	",94917.27,547.69,56.51,29.35,H
"2019-09-24 19:13:21	",94917.22,547.7,56.49,29.34,H
"2019-09-24 19:13:22	",94915.87,547.81,56.47,29.35,H
"2019-09-24 19:13:23	",94916.26,547.78,56.46,29.35,H
"2019-09-24 19:13:24	",94916.26,547.78,56.45,29.36,H
"2019-09-24 19:13:25	",94915.86,547.82,56.44,29.36,H
"2019-09-24 19:13:26	",94918.86,547.55,56.43,29.37,H
"2019-09-24 19:13:27	",94917.28,547.69,56.4,29.38,H
"2019-09-24 19:13:28	",94915.66,547.83,56.36,29.38,H
"2019-09-24 19:13:29	",94916.44,547.76,56.36,29.38,H
"2019-09-24 19:13:30	",94914.75,547.91,56.46,29.33,H
"2019-09-24 19:13:31	",94916.61,547.75,56.52,29.33,H
"2019-09-24 19:13:32	",94916.56,547.75,56.67,29.31,H
"2019-09-24 19:13:33	",94921.72,547.3,56.75,29.29,H
"2019-09-24 19:13:34	",94914.78,547.91,56.81,29.28,H
"2019-09-24 19:13:35	",94912.66,548.1,56.83,29.27,H
"2019-09-24 19:13:36	",94917.25,547.69,56.98,29.26,H
"2019-09-24 19:13:37	",94918.8,547.56,56.92,29.26,H
"2019-09-24 19:13:38	",94916.89,547.72,56.97,29.25,H
"2019-09-24 19:13:39	",94917.17,547.7,57.03,29.24,H
"2019-09-24 19:13:40	",94916.84,547.73,57.1,29.24,H
"2019-09-24 19:13:41	",94918.58,547.58,57.12,29.24,H
"2019-09-24 19:13:42	",94916.95,547.72,57.14,29.24,H
"2019-09-24 19:13:43	",94918.87,547.55,57.19,29.23,H
"2019-09-24 19:13:44	",94915.73,547.83,57.24,29.22,H
"2019-09-24 19:13:45	",94914.66,547.92,57.25,29.22,H
"2019-09-24 19:13:46	",94913.94,547.98,57.26,29.22,H
"2019-09-24 19:13:47	",94914.61,547.92,57.26,29.21,H
"2019-09-24 19:13:48	",94914.89,547.9,57.26,29.22,H
"2019-09-24 19:13:49	",94917.52,547.67,57.22,29.22,H
"2019-09-24 19:13:50	",94916.29,547.78,57.2,29.23,H
"2019-09-24 19:13:51	",94915.28,547.87,57.2,29.23,H
